"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward","neg_limit"
2023-03-07,"JS",,"SOLID",0,5.00713753042447e-06,1.93460724462768e-05,-0.851354120941834,-2.86778698317047e-05,-0.606250089225823,-2.97868210907382e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-09,"JS",,"SOLID",0,5.00713753042447e-06,1.55581627947501e-05,-0.808223161934599,-2.11020505286513e-05,-0.649981156255408,-2.88913377758616e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-12,"JS",,"SOLID",0,3.91081086107046e-06,1.42885255686251e-05,-0.841450873044192,-2.07554294151092e-05,-0.671159965395661,-2.91627700919445e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-13,"JS",,"SOLID",0,2.93135717316298e-06,1.24957705451249e-05,-0.867120002980007,-1.91288267439238e-05,-0.703361953601563,-2.96288682085328e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-14,"JS",,"SOLID",0,2.93135717316298e-06,1.20321538436892e-05,-0.86128973466383,-1.82015933410524e-05,-0.699241161910696,-2.79738320822057e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-16,"JS",,"SOLID",0,-9.68037654004915e-21,7.5127181941414e-06,-1,-1.50254363882828e-05,-0.82243899026387,-3.47979118552478e-05,"-100% to -999%","-10% to -99%","","RSV",,,,"below"
2023-03-19,"JS",,"SOLID",0,-9.68037654004915e-21,3.27872956096108e-06,-1,-6.55745912192215e-06,-0.923251620499697,-3.9441775840044e-05,"-100% to -999%","-10% to -99%","","RSV",,,,"below"
2023-03-21,"JS",,"SOLID",0,-9.68037654004915e-21,2.50356876521224e-06,-1,-5.00713753042448e-06,-0.937387657005807,-3.74816585156843e-05,"-100% to -999%","-10% to -99%","","RSV",,,,"below"
2023-03-24,"JS",,"SOLID",0,-9.68037654004915e-21,2.50356876521224e-06,-1,-5.00713753042448e-06,-0.935392771000002,-3.62470293329095e-05,"-100% to -999%","-10% to -99%","","RSV",,,,"below"
2023-03-26,"JS",,"SOLID",0,-9.68037654004915e-21,1.95540543053524e-06,-1,-3.91081086107047e-06,-0.935678145972319,-2.8444922111232e-05,"-100% to -999%","-10% to -99%","","RSV",,,,"below"
2023-03-27,"JS",,"SOLID",2.80353062130305e-06,4.00504374471854e-07,1.66593077381743e-06,-0.863372372995508,-2.53085279869113e-06,-0.935058477940838,-2.39868522376394e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-29,"JS",,"SOLID",0,4.00504374471854e-07,1.66593077381743e-06,-0.863372372995508,-2.53085279869113e-06,-0.935058477940838,-2.39868522376394e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-31,"JS",,"SOLID",0,4.00504374471854e-07,2.00252187235936e-07,-41372809499188.2,4.00504374471864e-07,-0.991107800347353,-2.23197310630646e-05,"-1000%+","-10% to -99%","","RSV",,,,"below"
2023-04-02,"JS",,"SOLID",0,4.00504374471854e-07,2.00252187235936e-07,-41372809499188.2,4.00504374471864e-07,-0.990491338953614,-2.08597252647986e-05,"-1000%+","-10% to -99%","","RSV",,,,"below"
2023-04-04,"JS",,"SOLID",7.19767612953321e-06,1.42874382154803e-06,7.14371910774023e-07,-147591761088746,1.42874382154804e-06,-0.963074059979988,-1.86317005355028e-05,"-1000%+","-10% to -99%","","RSV",,,,"below"
2023-04-07,"JS",,"SOLID",0,1.42874382154803e-06,7.14371910774023e-07,-147591761088746,1.42874382154804e-06,-0.954083787385547,-1.48437908839761e-05,"-1000%+","-10% to -99%","","RSV",,,,"below"
2023-04-10,"JS",,"SOLID",0,1.42874382154803e-06,7.14371910774023e-07,-147591761088746,1.42874382154804e-06,-0.950003804987223,-1.3574153657851e-05,"-1000%+","-10% to -99%","","RSV",,,,"below"
2022-09-02,"JS","N1","SOLID",0.000660594597378459,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-09-26,"JS","N1","SOLID",0.000707543509694167,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-09-28,"JS","N1","SOLID",0.00193164584680856,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-01,"JS","N1","SOLID",0.000706558386021328,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-03,"JS","N1","SOLID",0.00187216366375691,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-05,"JS","N1","SOLID",0.000720556380314829,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-07,"JS","N1","SOLID",0.000877323229917552,0.00106805508769883,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-08,"JS","N1","SOLID",0.000233567786613502,0.00100705125758955,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-10,"JS","N1","SOLID",0.000405816493582721,0.000963947398145058,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-12,"JS","N1","SOLID",0.000457155747586976,0.000753305955399117,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-14,"JS","N1","SOLID",0.000410714161652592,0.000711042494775012,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-18,"JS","N1","SOLID",0.00100246779030572,0.000586800227139127,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-19,"JS","N1","SOLID",0.000649291162749311,0.000576619481772624,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-20,"JS","N1","SOLID",0.000717225443457938,0.000553748369421251,0.00081090172856004,-0.481535759906986,-0.000514306718277579,,,"-10% to -99%","None","","SARS-CoV-2",,,,"above"
2022-11-21,"JS","N1","SOLID",0.000499939884292849,0.000591801526232586,0.000799426391911068,-0.412342200287694,-0.000415249731356964,,,"-10% to -99%","None","","SARS-CoV-2",,,,"above"
2022-11-22,"JS","N1","SOLID",0.00049458259599261,0.000604482398005427,0.000784214898075243,-0.37290935255529,-0.00035946500013963,,,"-10% to -99%","None","","SARS-CoV-2",,,,"above"
2022-11-24,"JS","N1","SOLID",0.000673167102381966,0.00063534116297614,0.000694323559187629,-0.15659612349736,-0.000117964792422977,,,"-10% to -99%","None","","SARS-CoV-2",,,,"above"
2022-11-26,"JS","N1","SOLID",0.000648303378305943,0.000669282479640905,0.000690162487207958,-0.0587306883076246,-4.1760015134107e-05,,,"-9% to 9%","None","","SARS-CoV-2",,,,"above"
2022-11-28,"JS","N1","SOLID",0.00143411255729718,0.000730946017782542,0.000658873122460835,0.245647128233369,0.000144145790643415,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-11-29,"JS","N1","SOLID",0.000410109597265173,0.00069677722271338,0.000636698352243002,0.208383075388592,0.000120157740940756,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-01,"JS","N1","SOLID",0.000481837557001423,0.000663150381791021,0.000608449375606136,0.197566292581793,0.00010940201236977,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-03,"JS","N1","SOLID",0.000729343967212258,0.00069592239363665,0.000643861959934618,0.17593882879434,0.000104120867404064,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-05,"JS","N1","SOLID",0.00103547014188148,0.000773192043049346,0.000688837220527387,0.279097696807383,0.000168709645043919,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-06,"JS","N1","SOLID",0.00197045063832008,0.000958518262469076,0.000796929712722608,0.508667025412098,0.000323177099492936,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-08,"JS","N1","SOLID",0.00215016748132898,0.00117307027718665,0.000921176378413779,0.752728202023232,0.000503787797545749,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-10,"JS","N1","SOLID",0.0025903289502116,0.001338244047603,0.00103459503269277,0.830838413570958,0.000607298029820457,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-12,"JS","N1","SOLID",0.00143220924258794,0.00148425828264911,0.00109051775268124,1.13017623749113,0.000787481059935729,,,"100% to 999%","None","","SARS-CoV-2",,,,"above"
2022-12-13,"JS","N1","SOLID",0.00105693831937325,0.00156641553441651,0.00111478295810377,1.3620819310787,0.000903265152625492,0.374744828924392,0.000303881229543726,"100% to 999%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-14,"JS","N1","SOLID",0.00112748318655149,0.00162329256575069,0.00115960747969367,1.3325769950697,0.000927370172114038,0.450549408209518,0.000360181087782602,"100% to 999%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-16,"JS","N1","SOLID",0.00151191336513911,0.00169135588335892,0.00123227396320413,1.18749778733946,0.000918163840309575,0.571347300629707,0.000448059065128891,"100% to 999%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-18,"JS","N1","SOLID",0.00085105251281522,0.00153144186542966,0.00124498006394937,0.597717983468325,0.000572923602960579,0.793083422671147,0.000550656504761737,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-23,"JS","N1","SOLID",0.00121299949339449,0.00139756072429616,0.00128531550074141,0.191369989910489,0.000224490447109504,0.862337528574075,0.000595153013533447,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-25,"JS","N1","SOLID",0.000635962162433065,0.00111836546889922,0.00122830475825111,-0.164303797276448,-0.000219878578703776,0.864250819131153,0.000569431635790277,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-26,"JS","N1","SOLID",0.00108281238782781,0.00106845163250492,0.00127635495757701,-0.280144402766651,-0.00041580665014419,1.00464623958989,0.000639656605334012,"-10% to -99%","100% to 999%","","SARS-CoV-2",,,,"above"
2022-12-28,"JS","N1","SOLID",0.000646067951301762,0.00100975586563756,0.00128808570002704,-0.355371647272576,-0.000556659668778949,1.11699732413046,0.000679636324420902,"-10% to -99%","100% to 999%","","SARS-CoV-2",,,,"above"
2022-12-29,"JS","N1","SOLID",0.000925010775083913,0.00098083123542791,0.0013020619005893,-0.395776672596091,-0.000642461330322779,1.02226871847114,0.000658199940654681,"-10% to -99%","100% to 999%","","SARS-CoV-2",,,,"above"
2022-12-30,"JS","N1","SOLID",0.000385142695748896,0.000819863996943594,0.00125560994015126,-0.515262278619093,-0.000871491886415327,0.822796304749529,0.000566772719623871,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-01-03,"JS","N1","SOLID",0.00160840769435095,0.000928057594305842,0.00122974972986775,-0.393997503101125,-0.000603384271123814,0.54310939877805,0.00043282001714514,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-01-05,"JS","N1","SOLID",0.000828845568050688,0.000873178462113869,0.00113536959320501,-0.375212506380629,-0.000524382262182288,0.232521393090935,0.000214193214791234,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-01-07,"JS","N1","SOLID",0.000657484531254168,0.00087625308623117,0.000997309277565197,-0.216487713007053,-0.000242112382668053,-0.0360389852544811,-3.72857551275742e-05,"-10% to -99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-01-09,"JS","N1","SOLID",0.000866231130130561,0.000845312906560135,0.000956882269532527,-0.20884307642607,-0.000223138725944784,-0.122543152388074,-0.000133635483148717,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-10,"JS","N1","SOLID",0.000348477828276266,0.000802800031842207,0.000906277948739885,-0.204956307596871,-0.000206955833795357,-0.187036416235269,-0.000208505009363881,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-12,"JS","N1","SOLID",0.000688314461460602,0.000768986272753162,0.000874908754090536,-0.215985130798088,-0.000211844962674747,-0.24551301245344,-0.000284698725603134,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-14,"JS","N1","SOLID",0.00034936730514768,0.000763875502667274,0.000791869749805434,-0.068289977953711,-5.59884942763194e-05,-0.357391478315073,-0.000440404213398699,"-9% to 9%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-16,"JS","N1","SOLID",0.000323306771031429,0.000580289656478771,0.000754173625392306,-0.374726676405456,-0.000347767937827071,-0.394228351737704,-0.00049080643855706,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-17,"JS","N1","SOLID",0.000349579909948696,0.000511823133892772,0.000692500798003321,-0.413839030507344,-0.000361355328221097,-0.461221157292612,-0.000592814702738085,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-19,"JS","N1","SOLID",0.000465267674121034,0.000484363582873753,0.000680308334552461,-0.447233236053939,-0.000391889503357417,-0.446140438696094,-0.00054799642369865,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-21,"JS","N1","SOLID",0.000452287461820774,0.000425228773115212,0.000635270839837673,-0.49695696136285,-0.000420084133444923,-0.502277296714036,-0.000641084117739341,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-23,"JS","N1","SOLID",0.000415188982123329,0.000434758937950506,0.000618779484896357,-0.458446785368389,-0.0003680410938917,-0.519613108907763,-0.000669306215130681,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-24,"JS","N1","SOLID",7.49059215347239e-05,0.000347129146532524,0.000558057709642843,-0.548588630470977,-0.000421857126220638,-0.571404624165508,-0.000744004190946456,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-26,"JS","N1","SOLID",0.00179115826337837,0.000553099283422622,0.000658487393044948,-0.275930067803812,-0.000210776219244652,-0.47556373043238,-0.000597122547106309,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-28,"JS","N1","SOLID",0.000175980601401812,0.000532052687761248,0.00055617117212001,-0.0831256738405902,-4.82369687175224e-05,-0.547736292505775,-0.000673578557747739,"-9% to 9%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-30,"JS","N1","SOLID",0.00163403125395804,0.00071554573690544,0.000613684435399106,0.398033206242976,0.000203722603012668,-0.459484876931795,-0.000521685157805907,"10% to 99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-31,"JS","N1","SOLID",0.000716598082015449,0.000751450080890356,0.000617906831882054,0.551417380373574,0.000267086498016603,-0.380426066635422,-0.000379402445683142,"10% to 99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-02-02,"JS","N1","SOLID",0.000439835336720611,0.000749671205876047,0.00058744998949563,0.762983253423754,0.000324442432760836,-0.386079136169363,-0.000369432280036897,"10% to 99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-02-04,"JS","N1","SOLID",0.000704307751465924,0.000790973887210704,0.000612866412580605,0.819338990336638,0.000356214949260197,-0.323754469108785,-0.00029341153615928,"10% to 99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-02-06,"JS","N1","SOLID",0.000568450591589398,0.000861480268647086,0.000604304707589805,1.48172842082671,0.000514351122114562,-0.309294020931386,-0.000270604046500731,"100% to 999%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-02-07,"JS","N1","SOLID",0.00195801446990119,0.000885316869578918,0.00071920807650077,0.600647290845337,0.000332217586156295,-0.0917596275429354,-7.26616733046641e-05,"10% to 99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-02-09,"JS","N1","SOLID",0.00145733244308736,0.00106836713267685,0.000800209910219051,1.00801002842837,0.000536314444915605,0.0610420243784017,4.60362848267447e-05,"100% to 999%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-02-11,"JS","N1","SOLID",0.000161088926241855,0.00085794680014597,0.000786746268525705,0.199010427839848,0.000142401063240531,0.13609438544204,9.42454705223844e-05,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-02-13,"JS","N1","SOLID",0.000932783945317281,0.000888830494903375,0.000820140287896866,0.182820412834667,0.000137380414013019,0.205542025935038,0.000139831953344404,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-02-14,"JS","N1","SOLID",0.000669282618867906,0.000921608678067274,0.000835639941971661,0.229350508387614,0.000171937472191227,0.315407365754718,0.000200369102133988,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-02-20,"JS","N1","SOLID",0.000423452965241247,0.000881486565749463,0.000836230226480083,0.114431942700339,9.05126785387599e-05,0.351418796019311,0.000217450741583727,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-02-21,"JS","N1","SOLID",0.00106827552619981,0.000952890127836666,0.000907185198241876,0.106107896508338,9.140985918958e-05,0.625611800654943,0.000349127488599033,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-02-27,"JS","N1","SOLID",0.000614271716364706,0.000760926877331453,0.000823121873455185,-0.140503357071043,-0.000124389992247465,0.250019183585188,0.000164634480410237,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-02-28,"JS","N1","SOLID",0.000693036976196838,0.000651741810632807,0.00086005447165483,-0.389964563024481,-0.000416625322044047,0.546384485151361,0.000303883299534821,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-02,"JS","N1","SOLID",0.0006538283735478,0.000722133160247942,0.000790039980196956,-0.158300770950975,-0.000135813639898029,0.287371708691224,0.00017635554479785,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-04,"JS","N1","SOLID",0.000931255977844709,0.000721914879180431,0.000805372687041903,-0.18779240437862,-0.000166915615722944,0.303388545792341,0.000187465855159849,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-06,"JS","N1","SOLID",0.000788313765752558,0.000738919328735382,0.000830264003401328,-0.198228764202844,-0.000182689349331893,0.413335634092313,0.000242814013905699,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-07,"JS","N1","SOLID",0.000922997880974928,0.000810282888125908,0.000845884726937685,-0.0807768154277161,-7.12036776235557e-05,0.380210612906501,0.00023301831435708,"-9% to 9%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-09,"JS","N1","SOLID",0.0010493836096962,0.000807584042911106,0.000880237085373886,-0.152489862871648,-0.00014530608492556,0.456611332525612,0.000275932377784081,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-12,"JS","N1","SOLID",0.000778660006669957,0.000831068084383285,0.000795997480857369,0.0921786431014433,7.01412070518318e-05,0.106769385474937,7.67894043565986e-05,"-9% to 9%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-13,"JS","N1","SOLID",0.000630426715956125,0.000822123761491754,0.000736932786062281,0.261425533975664,0.000170381950858948,-0.0790756567104359,-6.32771241567704e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-14,"JS","N1","SOLID",0.00188365336827083,0.000997813046452187,0.000859973103350064,0.381757688719891,0.000275679886204245,0.0930755413197955,7.32268348243592e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-16,"JS","N1","SOLID",0.00145625860299804,0.00107281342147409,0.000897364150327261,0.486066366566685,0.00035089854229366,0.0941593329458613,7.72238624303955e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-21,"JS","N1","SOLID",0.000668886547929312,0.00105575239035648,0.000897335859545933,0.428778960435836,0.000316833061621103,0.0738307427343684,6.16959175742723e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-24,"JS","N1","SOLID",0.000768466168371261,0.0010336764314131,0.000921979659769505,0.275698211773767,0.000223393543287196,0.102542853121161,8.5749433289422e-05,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-03-26,"JS","N1","SOLID",0.00060062936412027,0.000969568682045113,0.00088857636247811,0.200579296428518,0.000161984639134008,-0.020512719784042,-1.86088357637662e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-27,"JS","N1","SOLID",0.000606426898751596,0.00094496395234249,0.000888016018362887,0.137047577809133,0.000113895867959206,0.0788390480200685,6.48941449077021e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-29,"JS","N1","SOLID",0.00121929169449439,0.0010290875207051,0.000925605641098427,0.251742826211235,0.000206963759213346,0.0762174625026598,6.55511694435969e-05,"10% to 99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-03-31,"JS","N1","SOLID",0.00127583841639421,0.000942256813294154,0.00097003492987317,-0.0556779983540681,-5.55562331580325e-05,0.227830178456718,0.000179994949676214,"-9% to 9%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-04-02,"JS","N1","SOLID",0.00164227891376164,0.00096883114340324,0.00102082228243867,-0.0969248482443245,-0.000103982278070851,0.267515398601483,0.000215449595396763,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-04-04,"JS","N1","SOLID",0.000460843750192037,0.000939110743726487,0.000997431567041486,-0.110482010455702,-0.000116641646629998,0.201342660834777,0.000167167563640157,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-04-07,"JS","N1","SOLID",0.00164272729906305,0.00106400519096817,0.00104884081119064,0.0293406704780978,3.0328759555068e-05,0.239933501326716,0.000202956084252952,"-9% to 9%","10% to 99%","","SARS-CoV-2",,,,"above"
2023-04-10,"JS","N1","SOLID",0.00126385521751255,0.00115875174145278,0.00106416021174895,0.195120843846385,0.000189183059407669,0.208947259131828,0.000183923126375062,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-09-22,"TM",,"SOLID",0,,,,,,,"None","None","","Influenza A",,,,"below"
2022-09-28,"TM",,"SOLID",0,,,,,,,"None","None","","Influenza A",,,,"below"
